ID,school,school_name,city,address,lat,lon,ndvi_mean,nlcd_canopy_mean,nlcd_high_canopy_frac,percent_eligible_frpm_k12
43696666048763,Willow Glen Elementary,Willow Glen Elementary,San Jose,1425 Lincoln Avenue,37.30321,-121.89687,0.2544279998236016,6.617391304347826,0.4214906832298136,0.359
43696666060099,Bret Harte Middle,Bret Harte Middle,San Jose,7050 Bret Harte Drive,37.209431,-121.83816,0.3076135623293242,8.005214800099331,0.517630990812019,0.119
43696666060107,Willow Glen Middle,Willow Glen Middle,San Jose,2105 Cottle Avenue,37.291174,-121.89613,0.3224704639942957,8.447701863354036,0.4496894409937889,0.367
43696666060115,John Muir Middle,John Muir Middle,San Jose,1260 Branham Lane,37.261393,-121.88237,0.2746269965145546,7.175052801590258,0.4408000993912286,0.542
43696666062103,Muwekma Ohlone Middle,Muwekma Ohlone Middle,San Jose,850 North Second Street,37.35284,-121.90149,0.265098015326451,8.235279503105591,0.4741614906832297,0.687
43696666062111,Herbert Hoover Middle,Herbert Hoover Middle,San Jose,1635 Park Avenue,37.332437,-121.92231,0.3605789919819304,10.777860603801711,0.6739967697850665,0.63
43696666093074,Los Alamitos Elementary,Los Alamitos Elementary,San Jose,6130 Silberman Avenue,37.22786,-121.88099,0.2823044985445434,4.407826086956522,0.3341614906832299,0.121
43696666093082,Graystone Elementary,Graystone Elementary,San Jose,6982 Shearwater Drive,37.210665,-121.83774,0.2721899632398832,6.601291764998137,0.3687740653334989,0.088
43696666093090,Rachel Carson Elementary,Rachel Carson Elementary,San Jose,4245 Meg Drive,37.270482,-121.85548,0.3084655704133884,4.357222705254006,0.321450751459446,0.472
43696666095418,Castillero Middle,Castillero Middle,San Jose,6384 Leyland Park Drive,37.221497,-121.88191,0.2614135284568423,8.069423745653253,0.5743914555389965,0.32
43696666119010,Ernesto Galarza Elementary,Ernesto Galarza Elementary,San Jose,1610 Bird Avenue,37.303525,-121.88686,0.4270209152037074,9.6630650769995,0.6048186785891702,0.773
43696740140475,Abram Agnew Elementary,Abram Agnew Elementary,San Jose,3534 Zanker Road,37.40643,-121.93425,0.1308054510216702,0.0,0.0,0.25
43696740140483,Dolores Huerta Middle,Dolores Huerta Middle,San Jose,3556 Zanker Road,37.406908,-121.93501,0.2126952840854312,0.5203676105315449,0.0520367610531544,0.37
43696740141283,Kathleen MacDonald High,Kathleen MacDonald High,San Jose,3588 Zanker Road,37.408099,-121.93356,0.0979174917102487,0.0,0.0,0.318
43697086049316,Carlton Elementary,Carlton Elementary,San Jose,2421 Carlton Avenue,37.247604,-121.9459,0.2209541374901294,0.8222360248447204,0.041863354037267,0.053
43697086049332,Dartmouth Middle,Dartmouth Middle,San Jose,5575 Dartmouth Drive,37.239598,-121.89671,0.2219760824059979,5.061475409836064,0.310481867858917,0.174
43697086049357,Guadalupe Elementary,Guadalupe Elementary,San Jose,6044 Vera Cruz Drive,37.228769,-121.89693,0.3300385549456386,0.046335403726708,0.0045962732919254,0.0819999999999999
43697086049373,Lietz Elementary,Lietz Elementary,San Jose,5300 Carter Avenue,37.243765,-121.90302,0.2222530393568007,3.2745901639344264,0.2604321907600596,0.2319999999999999
43697086049407,Noddin Elementary,Noddin Elementary,San Jose,1755 Gilda Way,37.237773,-121.91388,0.2581781750235953,6.90111801242236,0.5298136645962733,0.152
43697086049415,Oster Elementary,Oster Elementary,San Jose,1855 Lencar Way,37.255483,-121.91957,0.2180323329577868,2.462044974530998,0.1867312709653373,0.128
43697086049449,Union Middle,Union Middle,San Jose,2130 Los Gatos-Almaden Road,37.242736,-121.9344,0.1766902160071153,1.2657394759716876,0.1207003601142431,0.078
