ID,school,school_name,city,address,lat,lon,ndvi_mean,nlcd_canopy_mean,greenery_index_ndvi_nlcd,nlcd_high_canopy_frac,percent_eligible_frpm_k12
43733870137505,Mabel Mattos Elementary,Mabel Mattos Elementary,Milpitas,1750 McCandless Drive,37.405981,-121.89845,0.141130186375064,0.648447204968944,0.27281107409621136,0.0395031055900621,0.151
43733870140673,Milpitas Middle College High,Milpitas Middle College High,Milpitas,1450 Escuela Parkway,37.453595,-121.90101,0.2335858937378152,0.4108517506828904,0.36376559961683946,0.037248572138068,0.418
43733874334470,Milpitas High,Milpitas High,Milpitas,1285 Escuela Parkway,37.450802,-121.89981,0.2857691951274829,0.5619721808246398,0.4200568943115172,0.0495529061102831,0.44
43733876047583,Alexander Rose Elementary,Alexander Rose Elementary,Milpitas,250 Roswell Drive,37.432219,-121.87707,0.2271154240077595,1.7428855474089726,0.3802532342081428,0.1267553125388343,0.562
43733876047591,Anthony Spangler Elementary,Anthony Spangler Elementary,Milpitas,140 North Abbott,37.430325,-121.91456,0.3630674235947876,5.892710791009563,0.5921641034029986,0.3992301005836335,0.352
43733876047609,Curtner Elementary,Curtner Elementary,Milpitas,275 Redwood,37.440082,-121.91265,0.2030844944069001,0.5531121878494223,0.33486920425584127,0.0413715989563921,0.235
43733876047625,John Sinnott Elementary,John Sinnott Elementary,Milpitas,2025 Yellowstone Avenue,37.424319,-121.86953,0.2969884481360932,3.769030175090028,0.48731232244825873,0.3068421706196448,0.226
43733876047633,Joseph Weller Elementary,Joseph Weller Elementary,Milpitas,345 Boulder Drive,37.457484,-121.90541,0.1637076780189619,0.0,0.2847642694745283,0.0,0.437
43733876047641,Marshall Pomeroy Elementary,Marshall Pomeroy Elementary,Milpitas,1505 Escuela Parkway,37.453954,-121.90214,0.2421854176661273,2.3077878524406903,0.40556562685871417,0.2181095516084958,0.276
43733876047666,Rancho Milpitas Middle,Rancho Milpitas Middle,Milpitas,1915 Yellowstone Avenue,37.42487,-121.87002,0.3555607571729103,4.014786282306163,0.5518182772365187,0.3538767395626243,0.437
43733876047674,Robert Randall World Languages,Robert Randall World Languages,Milpitas,1300 Edsel Drive,37.430346,-121.88074,0.206650199828344,0.6400347912524851,0.3400463503234963,0.0579025844930417,0.593
43733876047682,Thomas Russell Middle,Thomas Russell Middle,Milpitas,1500 Escuela Parkway,37.453899,-121.90174,0.2499641709788283,1.931197218082464,0.40702272126875677,0.1804520615996026,0.3879999999999999
43733876047690,William Burnett Elementary,William Burnett Elementary,Milpitas,400 Fanyon,37.441689,-121.88227,0.2654097633499184,4.630853310147807,0.4698092723771395,0.2515215501179977,0.461
43733876067219,Pearl Zanker Elementary,Pearl Zanker Elementary,Milpitas,1585 Fallen Leaf Drive,37.407667,-121.90486,0.3283004817973479,5.876382159274444,0.5561257539042351,0.4020375201888432,0.359
